Edad,Frecuencia_Compras,Monto_Promedio,Tiempo_Cliente,Satisfaccion
20,11,646.5828503829185,26,Alto
37,16,470.47236315630175,15,Medio
23,13,971.2674196732555,16,Alto
44,5,681.7460966227641,13,Medio
19,18,19.97292537329914,25,Bajo
46,5,486.2085920024572,30,Medio
55,17,420.3034556851247,53,Medio
20,4,115.64672139383102,56,Bajo
33,5,923.9767475134681,7,Medio
47,1,806.9611860909064,57,Bajo
57,7,237.78504933580186,55,Medio
19,14,263.4209512545672,52,Medio
34,14,41.69787278625645,4,Bajo
58,10,303.75027706325056,43,Medio
29,0,588.7757888242201,40,Bajo
52,17,426.6349545028016,38,Medio
60,11,969.562909082484,57,Alto
18,11,65.51936757103417,30,Bajo
62,10,595.5158573100205,10,Medio
32,7,859.7263461019776,30,Medio
43,6,485.93350328562536,39,Medio
54,1,12.933093354792845,7,Bajo
38,10,250.37348482801244,36,Medio
66,9,330.5312859112865,35,Medio
48,2,966.3345496118878,24,Bajo
42,19,912.6555490203125,39,Alto
40,9,949.678800056554,36,Medio
41,17,827.5008730407986,45,Alto
55,13,358.1312567727653,20,Medio
45,17,906.8176578752385,49,Alto
38,7,981.8676608776783,32,Medio
60,9,356.5705991522034,59,Medio
35,12,267.9504063265844,39,Medio
53,7,551.4471298543991,49,Medio
52,3,195.28067067294072,26,Bajo
62,3,42.29797919231641,26,Bajo
26,4,946.372859404711,36,Bajo
55,0,926.4832261170051,43,Bajo
47,16,171.02731522449983,35,Bajo
61,1,413.66284446042226,43,Bajo
51,7,832.7259501399587,35,Medio
49,6,664.3902958326445,12,Medio
20,14,400.83963407900677,33,Medio
20,4,746.7292872109908,36,Bajo
45,1,898.0769143280891,14,Bajo
61,6,926.8967472206093,33,Medio
32,7,385.06111580296715,46,Medio
58,6,181.8250732720907,45,Bajo
40,6,913.7104696120354,45,Medio
57,13,101.62989140241798,24,Bajo
28,17,724.471507315882,15,Alto
65,5,149.09234171219362,31,Bajo
49,3,395.49298612101524,17,Bajo
53,9,417.44018907957707,12,Medio
50,17,167.17033596096255,22,Bajo
41,11,923.4546196665458,23,Alto
56,15,12.641486329193402,26,Bajo
51,6,894.8704577844643,14,Medio
45,5,884.9910302407307,12,Medio
54,4,323.7940171610216,50,Bajo
24,2,707.2414271804828,4,Bajo
21,11,260.28082218533234,59,Medio
54,14,761.1858266313991,46,Alto
18,9,565.508544369866,51,Medio
18,19,307.22319970518174,13,Medio
64,18,406.23240610127806,57,Medio
37,15,692.9898449160195,55,Alto
36,10,907.0364751473452,18,Alto
46,7,139.41925140160188,43,Bajo
27,2,575.6503299724656,28,Bajo
35,6,261.1919074625463,38,Medio
45,6,803.3585273767046,41,Medio
52,13,79.53493281078626,44,Bajo
60,1,692.0662322694582,19,Bajo
64,9,183.1965535541195,46,Bajo
48,18,600.421564219197,47,Alto
44,8,837.3356613207651,43,Medio
28,15,757.5298555004628,38,Alto
66,18,755.4134588068009,46,Alto
66,17,522.6668590650362,3,Medio
55,8,891.8381359312241,19,Medio
22,15,592.224146259578,20,Alto
25,12,918.3427888640749,25,Alto
51,9,551.0572332540934,11,Medio
65,19,510.9059073898029,56,Alto
69,13,230.12948901821133,17,Medio
29,11,549.338787489903,59,Alto
55,18,149.178982936408,49,Bajo
18,6,870.99329924695,55,Medio
48,14,679.1329698212105,35,Alto
21,15,993.6990940080125,14,Alto
66,7,101.17645351261787,59,Bajo
62,9,248.26602234683398,39,Medio
67,3,878.3870182234779,57,Bajo
22,18,401.3015587712285,19,Medio
47,18,471.6399600820786,3,Medio
41,14,862.0453685137408,34,Alto
20,13,526.6049927004527,58,Alto
28,0,201.54109092022443,49,Bajo
62,15,893.1098142556831,41,Alto
21,9,40.75103985880315,22,Bajo
43,18,896.4423049670088,38,Alto
44,2,60.01502440561134,56,Bajo
63,4,669.1908709541268,27,Bajo
60,8,80.96258587858132,21,Bajo
44,17,709.1508561054148,41,Alto
59,10,43.631608119621376,31,Bajo
68,15,844.0331504336797,27,Alto
67,1,471.2845114206849,37,Bajo
23,11,102.51937354218914,2,Bajo
32,5,709.7512505600425,54,Medio
47,10,494.39725592872486,47,Medio
59,7,199.03937028668847,9,Bajo
54,11,25.51565014983852,19,Bajo
54,1,423.8182771282818,42,Bajo
59,8,94.77293842125022,36,Bajo
54,14,103.22800126476483,10,Bajo
52,1,274.6562528790501,59,Bajo
40,0,634.15371427,40,Bajo
23,9,534.6115024753396,54,Medio
21,1,78.2974351760938,45,Bajo
35,11,968.7469631335451,39,Alto
26,7,888.2970014116452,7,Medio
66,4,266.63323227370665,4,Bajo
46,0,131.11519020251984,15,Bajo
30,14,942.9788361094203,12,Alto
64,5,466.5303601018929,48,Medio
69,11,318.05529512372146,6,Medio
34,7,495.4544548135355,9,Medio
62,12,775.016703100948,35,Alto
49,18,176.70144532002394,8,Bajo
65,0,769.820875174214,7,Bajo
39,10,751.9523200545268,4,Medio
21,19,543.954722792471,58,Alto
22,0,867.1838658620859,13,Bajo
54,7,140.82194438816194,19,Bajo
58,4,599.5242165990164,7,Bajo
66,16,454.8496219768034,10,Medio
30,7,428.06919170747335,25,Medio
51,9,260.0354605568302,44,Medio
62,1,378.556860241809,58,Bajo
39,8,117.06924846342909,35,Bajo
40,2,259.08298006717695,58,Bajo
68,17,279.24545670030176,25,Medio
20,6,723.4611887855381,29,Medio
59,14,58.06492293677452,56,Bajo
51,19,654.6803850693522,12,Alto
49,17,229.19581069525796,51,Medio
62,2,91.04289085713098,47,Bajo
68,13,307.7980994745798,40,Medio
66,1,232.22814073431675,12,Bajo
38,13,556.5120520814515,52,Alto
63,10,363.8026394134828,6,Medio
61,15,966.3338049842429,10,Medio
38,7,963.9141033969421,2,Medio
61,6,449.27811642903714,56,Medio
28,10,797.136586053657,45,Alto
56,2,23.135855452266284,25,Bajo
21,16,552.3334688775547,7,Medio
68,13,745.8661805839092,40,Alto
18,5,224.77379315326255,23,Medio
45,7,70.56003761428431,48,Bajo
41,4,164.35974654739132,11,Bajo
52,7,447.4296063021185,58,Medio
30,1,511.30770654869934,36,Bajo
64,14,387.0762708876808,49,Medio
51,11,445.5740293719562,48,Medio
28,16,475.5326100131885,51,Medio
53,0,771.7422949850853,23,Bajo
68,14,114.18947909687586,59,Bajo
34,13,771.260962487802,43,Alto
52,19,691.7410292720482,7,Medio
35,15,744.244201381555,27,Alto
57,8,737.1237020165696,13,Medio
39,0,475.8858976437658,51,Bajo
41,16,219.28618271529103,17,Medio
36,12,541.2626152587859,32,Alto
54,4,958.4022330730086,26,Bajo
56,9,592.64042457943,57,Medio
38,5,20.936673760649832,22,Bajo
25,18,69.11379582762673,13,Bajo
45,12,992.9347992675168,12,Alto
22,0,81.22689564704596,7,Bajo
34,19,55.584708444449575,1,Bajo
54,14,359.4940266650688,33,Medio
53,13,969.6240312366433,52,Alto
36,7,325.48840219553705,55,Medio
44,9,415.7852895665179,14,Medio
51,8,637.7362905964799,59,Medio
28,16,33.87072093313384,47,Bajo
62,8,898.7859417439961,43,Medio
64,2,524.2485873788878,56,Bajo
29,10,472.1427969440174,58,Medio
38,11,862.1193955845641,41,Alto
28,9,953.545823464441,17,Medio
56,16,429.1909793303664,4,Medio
45,16,180.7166685002984,52,Bajo
22,10,817.5521773020522,51,Alto
34,3,409.2278170102623,39,Bajo
37,6,936.1900841166484,1,Medio
58,13,950.3999939926731,41,Alto
63,6,123.6807414041558,45,Bajo
29,7,956.9884276595227,24,Medio
23,0,374.5876221906697,34,Bajo
34,3,649.7899924806186,34,Bajo
68,11,44.402580916705574,24,Bajo
36,2,889.9954313429943,59,Bajo
43,12,645.1813560514163,15,Alto
65,19,647.118922286855,17,Alto
61,5,903.154398377709,13,Medio
61,10,513.2637031582697,7,Medio
69,3,416.411473958925,9,Bajo
49,19,867.467464769393,44,Alto
23,15,744.9963067526843,35,Alto
53,6,949.485908315252,23,Medio
55,10,940.7206743774273,54,Alto
28,0,388.50290291463784,47,Bajo
50,6,452.5164272400037,39,Medio
41,11,263.4251042528707,23,Medio
40,6,664.041410247182,26,Medio
32,6,370.8965503879977,1,Medio
44,9,788.2396401415944,14,Medio
28,15,130.33525312360143,32,Bajo
68,7,125.23882265408844,51,Bajo
67,8,212.41082760520294,48,Medio
34,8,93.44926655303935,10,Bajo
68,1,623.8312916014523,1,Bajo
31,12,155.87923835657125,5,Bajo
44,12,168.3632882929777,3,Bajo
35,3,24.08594149187433,49,Bajo
45,11,784.2691144773737,50,Alto
68,16,814.1730948692463,58,Alto
64,1,170.4021922007953,53,Bajo
64,12,742.1291899245522,27,Alto
21,17,439.209671925786,51,Medio
24,14,247.19893413573743,54,Medio
62,7,625.1707619930907,57,Medio
52,14,186.69923360361395,22,Bajo
65,0,759.3147715765051,18,Bajo
26,19,57.13907529484618,16,Bajo
25,9,959.5396235986352,2,Medio
69,11,81.15650117153822,47,Bajo
62,4,583.6539350562028,13,Bajo
34,8,903.1723472211547,45,Medio
34,7,21.785424159371843,16,Bajo
66,15,503.52931637916646,8,Medio
50,13,356.5068946675731,43,Medio
49,12,584.52886835533,8,Medio
25,12,233.20281287028212,54,Medio
36,4,74.25022505940751,10,Bajo
55,15,629.6737064802198,55,Alto
20,10,422.68074709846843,33,Medio
22,4,626.2606833191674,31,Bajo
30,12,218.43375536946448,12,Medio
64,10,345.35385032394703,9,Medio
63,18,566.0645754709642,37,Alto
48,2,597.18165054148,9,Bajo
33,14,378.5916596965225,48,Medio
67,6,287.25267356039086,18,Medio
49,6,280.9636231937099,30,Medio
39,5,182.95235790668946,32,Bajo
46,2,332.1509127062913,40,Bajo
39,12,207.44593364308776,23,Medio
60,6,637.4772521676454,11,Medio
20,4,573.3763282596688,20,Bajo
27,17,388.7629354342109,19,Medio
59,7,332.57171973802053,36,Medio
38,16,245.2380581926961,52,Medio
33,19,540.1037258697478,26,Alto
29,0,919.7137367022314,10,Bajo
19,13,688.8460208750478,24,Alto
58,16,746.9705668952117,13,Alto
41,9,836.0340850198437,52,Medio
52,11,358.11862360447026,46,Medio
47,15,72.24702429334275,53,Bajo
47,13,626.3332152884278,34,Alto
64,15,196.7855683157523,29,Bajo
52,7,573.3532134957096,36,Medio
36,9,742.1151308254941,7,Medio
67,16,785.8019191263583,51,Alto
25,17,308.8207290450403,30,Medio
43,19,517.308900243622,17,Alto
66,15,624.7554453144204,48,Alto
57,16,821.2859144836157,13,Alto
24,15,763.774778453898,56,Alto
47,18,988.0955677675965,24,Alto
24,7,18.003829764710773,54,Bajo
20,5,443.1145464545017,55,Medio
18,5,263.4840415123666,31,Medio
53,8,128.69445327342467,58,Bajo
42,3,912.4001748855128,27,Bajo
54,11,997.9824454347294,50,Alto
18,11,188.7902458256764,21,Bajo
32,16,48.04905887334996,44,Bajo
54,14,282.30390320369537,55,Medio
30,8,836.5132988857317,57,Medio
57,6,300.9511823673236,1,Medio
25,9,66.33246569264534,15,Bajo
22,15,61.9672621134996,3,Bajo
26,11,433.1485743457421,6,Medio
18,6,932.5074658310035,14,Medio
53,17,293.0612372232356,55,Medio
52,14,432.88610389403334,38,Medio
19,5,110.91446732878246,33,Bajo
57,11,498.63706533629124,52,Medio
40,10,699.581593642847,38,Alto
26,19,278.4388575654474,8,Medio
51,2,303.7441954433979,26,Bajo
63,1,843.5552751522085,15,Bajo
31,5,20.260085123705313,14,Bajo
21,4,640.106001464596,48,Bajo
47,17,399.9457885922008,20,Medio
48,15,305.3967084258543,55,Medio
55,7,661.0178939214384,48,Medio
28,19,836.3218365718081,59,Alto
52,10,562.8081951653869,19,Alto
25,9,40.78367572362545,56,Bajo
20,11,466.7871789173203,33,Medio
31,5,468.13234148503335,36,Medio
30,19,548.3605098565617,24,Alto
62,4,674.2493120331168,10,Bajo
49,8,29.12521949899704,52,Bajo
51,15,506.99249815575297,50,Alto
62,13,592.4246916867849,34,Alto
36,7,349.91985255189144,36,Medio
55,19,671.6815743245287,47,Alto
33,18,235.89593995787942,36,Medio
19,13,324.1986097367771,16,Medio
57,6,963.1277939500827,15,Medio
34,4,354.5896671525287,18,Bajo
51,17,353.0358784920876,7,Medio
59,1,599.7238294648841,47,Bajo
33,10,971.2655765614596,22,Alto
55,7,983.2496414934703,32,Medio
19,0,583.861384039553,43,Bajo
19,11,11.076149606883206,19,Bajo
43,1,901.6499852607157,40,Bajo
30,17,574.5355849312776,56,Alto
64,6,372.3364442070365,1,Medio
48,16,830.903189605779,35,Alto
51,13,405.834134756703,5,Medio
56,6,43.70406113826202,50,Bajo
20,2,822.8615008264486,12,Bajo
25,5,550.4008070095647,12,Medio
40,19,344.76210284195423,21,Medio
31,1,258.3834525903127,59,Bajo
44,16,597.8594848212714,58,Alto
46,11,215.96905274284913,19,Medio
56,11,330.6123776914332,9,Medio
56,16,640.1650063198438,43,Alto
18,9,882.7290059018727,49,Medio
34,2,537.5614251076828,48,Bajo
58,19,761.5153343161016,36,Alto
47,17,765.4299977254115,42,Alto
30,12,667.710413132793,54,Alto
38,11,253.37995430371248,47,Medio
36,16,868.1207121687395,57,Alto
36,3,441.9128990831708,51,Bajo
42,9,53.76863649634356,32,Bajo
39,10,252.16654336882988,35,Medio
48,5,767.8928705583226,31,Medio
34,5,78.44200245931448,53,Bajo
40,8,155.89075813336208,55,Bajo
49,14,697.2845478812874,32,Alto
27,1,893.6747818302651,37,Bajo
27,3,637.3946850070605,32,Bajo
53,4,230.06814329125905,43,Bajo
25,16,62.87962561705312,56,Bajo
69,7,618.9753167248086,37,Medio
37,7,56.92459215185234,39,Bajo
49,11,616.5948314223394,38,Alto
67,7,233.3241447194841,30,Medio
31,18,905.6095017847414,58,Alto
67,2,480.34174180248823,32,Bajo
45,17,231.6990489765987,45,Medio
63,18,854.6138633930057,2,Medio
69,18,261.49504446303325,51,Medio
41,14,313.5330857596268,11,Medio
32,5,835.9351200649012,59,Medio
39,15,315.70410950259,20,Medio
47,7,416.06213153833096,37,Medio
21,15,354.1890140512779,9,Medio
30,17,125.2363146520721,38,Bajo
40,19,48.506854124357886,49,Bajo
25,15,727.2952673203715,19,Alto
35,10,648.6857526963635,55,Alto
29,6,289.54240687653663,40,Medio
48,16,302.6431337350297,7,Medio
31,16,945.5557251785945,5,Medio
51,11,987.7944159611573,47,Alto
35,12,478.70055420135657,42,Medio
51,9,804.4272280266788,24,Medio
28,6,739.3190171106718,48,Medio
58,13,304.3445324169265,41,Medio
29,0,67.97708341527357,7,Bajo
66,16,151.13069456359062,11,Bajo
32,3,839.9111758307557,9,Bajo
48,4,733.9016817963183,49,Bajo
66,19,667.6914960176551,30,Alto
46,6,139.34234337968184,41,Bajo
43,9,643.5313805760195,3,Medio
35,16,774.4308081781843,22,Alto
49,6,861.9957323616877,40,Medio
39,0,23.098966401682034,51,Bajo
55,6,687.630350859693,20,Medio
34,10,28.90667904717238,32,Bajo
40,8,709.8041170880042,48,Medio
41,11,639.2651510846848,7,Medio
67,2,156.86438428978278,7,Bajo
25,3,768.460533831679,20,Bajo
58,3,77.66414200779424,25,Bajo
23,12,828.1347860071871,45,Alto
22,18,269.3099523997467,35,Medio
61,9,691.9633436776584,44,Medio
46,4,924.4524476116516,24,Bajo
45,6,346.4287544267145,40,Medio
28,15,507.865137161015,13,Alto
18,0,468.48685361094584,52,Bajo
60,11,166.03523557223943,48,Bajo
36,1,594.4088903858541,39,Bajo
26,6,745.5718993357385,4,Medio
44,10,917.706080634581,12,Alto
51,12,852.2945756330176,17,Alto
61,1,514.9191859307514,1,Bajo
21,6,721.8269829668154,17,Medio
53,14,802.7755792401539,2,Medio
35,10,498.5538266009653,6,Medio
32,1,124.27328509722506,44,Bajo
68,6,443.55145620889715,58,Medio
30,3,844.0532578195492,11,Bajo
36,10,600.6749913397977,53,Alto
66,1,727.2137932392457,43,Bajo
23,15,193.41534193106165,18,Bajo
65,6,964.6943905288956,40,Medio
29,12,410.03972419837635,25,Medio
68,4,657.0991674905516,39,Bajo
54,16,28.683532044699213,28,Bajo
34,11,136.0460696327384,46,Bajo
40,18,784.2139271860698,16,Alto
43,6,968.2897510650521,12,Medio
46,5,326.85480150492344,41,Medio
50,7,46.80892759185219,52,Bajo
44,12,367.25793596033617,29,Medio
42,4,27.2934489762126,23,Bajo
27,1,200.44936133984444,21,Bajo
64,8,754.947294903201,16,Medio
40,10,937.7175141254312,53,Alto
38,5,96.57459352519778,51,Bajo
38,6,562.3217710224042,48,Medio
60,6,261.34203766279165,41,Medio
30,18,147.66853453599023,45,Bajo
54,5,226.79042759264195,26,Medio
50,10,581.9854368227303,37,Alto
41,10,74.48315642952143,22,Bajo
61,6,439.87641020673334,51,Medio
28,1,143.87557244561225,10,Bajo
34,18,279.9502818705367,7,Medio
21,3,198.84678644583124,9,Bajo
64,5,884.1457448325882,25,Medio
42,16,710.9312175625766,46,Alto
47,4,869.7779531579957,15,Bajo
26,6,389.62820620221555,13,Medio
38,8,320.2792312051334,42,Medio
37,0,386.78132294878935,46,Bajo
36,0,28.36271376716339,26,Bajo
36,18,727.4572323970726,21,Alto
29,5,356.2747323261275,23,Medio
54,17,320.1905655410238,44,Medio
59,9,602.1596547168276,28,Medio
34,10,441.88741259271825,51,Medio
54,0,981.0349345416595,38,Bajo
65,0,362.6905124698133,12,Bajo
56,12,617.7568837858342,24,Alto
45,4,318.5345896035552,13,Bajo
58,19,990.6890304085501,40,Alto
52,0,450.65992437292687,48,Bajo
64,19,637.787522758135,2,Medio
65,2,135.45445424315028,54,Bajo
35,17,735.6939727150215,39,Alto
31,8,276.5179572968658,12,Medio
52,13,454.12712030137516,39,Medio
61,16,884.3017317041833,51,Alto
58,13,970.8469897362504,14,Alto
24,3,430.3263808219534,30,Bajo
58,4,836.4546412749548,41,Bajo
30,16,62.81550460436215,50,Bajo
35,1,849.0982894923599,43,Bajo
54,4,633.2152189311232,48,Bajo
30,3,493.81910670768593,19,Bajo
53,3,891.0640680858753,31,Bajo
48,5,846.8838502813497,43,Medio
19,19,303.97564499403626,50,Medio
33,12,793.57349852131,43,Alto
26,4,108.49602432574888,25,Bajo
26,6,824.5362961126964,4,Medio
55,19,678.701061843018,50,Alto
28,0,96.9876676226233,51,Bajo
39,13,686.2493717393941,13,Alto
50,3,584.7140839096064,36,Bajo
53,16,598.6046001335943,42,Alto
62,13,297.95529577840153,54,Medio
40,15,273.8322280127168,37,Medio
62,13,764.9097609334798,3,Medio
62,15,264.24534620706675,16,Medio
51,19,451.79962929179965,26,Medio
26,7,697.8411086127969,40,Medio
41,2,88.8200888141634,56,Bajo
25,18,598.6028987855407,39,Alto
24,0,593.4826089216361,19,Bajo
53,1,687.3864237791453,46,Bajo
35,14,376.22881435260206,15,Medio
20,9,454.4899763232013,32,Medio
45,17,336.6696208052467,49,Medio
23,13,810.086564716888,21,Alto
61,16,139.30465243577115,1,Bajo
61,12,963.3244140395766,6,Medio
38,0,638.4877944194252,27,Bajo
45,4,888.0376571482541,23,Bajo
57,12,431.9691436821166,47,Medio
18,13,338.9562796880767,31,Medio
53,2,901.7185520227437,12,Bajo
38,14,107.88429858753976,21,Bajo
60,18,125.93615919022503,52,Bajo
52,16,306.3533087198306,2,Medio
30,2,960.1772319486553,5,Bajo
66,15,636.737923766456,9,Medio
27,13,558.6517596492442,20,Alto
61,11,708.3027729918664,46,Alto
64,11,423.2998105173845,18,Medio
27,10,760.4927664065913,22,Alto
63,16,399.2983909931488,8,Medio
30,7,828.0995530078999,34,Medio
54,16,274.6221312557395,9,Medio
55,19,284.77119270504403,7,Medio
41,10,527.1594723724678,30,Alto
19,1,436.45354677811775,18,Bajo
39,9,651.6346858418484,27,Medio
34,9,370.6478471268432,16,Medio
53,10,238.24514257966314,21,Medio
31,5,475.11047725407207,5,Medio
27,3,565.3469345021748,55,Bajo
52,11,151.17405329139353,29,Bajo
42,10,561.1514394758336,47,Alto
20,12,326.06413819541785,37,Medio
64,4,398.5273660198228,43,Bajo
55,5,286.52494777264843,22,Medio
34,0,932.0962245151293,14,Bajo
29,5,686.5029184674117,57,Medio
69,17,269.83570828667655,19,Medio
41,8,648.5810212064307,35,Medio
46,14,850.0866854862257,24,Alto
60,7,407.61390624944096,42,Medio
42,18,831.6579340646205,6,Medio
53,15,162.87079489659243,58,Bajo
43,5,824.5535512175063,3,Medio
55,5,544.8913002456427,34,Medio
18,2,230.74474312988227,45,Bajo
37,9,413.0699707103523,50,Medio
45,0,988.1130625221506,2,Bajo
33,13,785.7204564760019,15,Alto
64,3,579.3354977712642,37,Bajo
34,11,124.01227278548032,15,Bajo
57,5,423.63346707248525,32,Medio
45,10,270.4209988718179,21,Medio
29,11,80.29106871033635,17,Bajo
44,9,546.7823448321218,34,Medio
59,17,890.2938428424674,32,Alto
64,6,678.8438694923839,50,Medio
47,6,257.18358410070607,47,Medio
58,10,577.8487608842512,52,Alto
51,3,943.8019405134992,23,Bajo
54,19,725.685902393706,35,Alto
23,0,692.5791604126963,37,Bajo
24,12,968.4765845652411,43,Alto
49,17,800.8845780721846,41,Alto
49,8,145.25730766776462,37,Bajo
42,8,354.1587361064394,57,Medio
50,8,965.4892937303092,33,Medio
24,9,494.80834025601786,25,Medio
69,1,120.5210708679735,46,Bajo
29,5,464.01883087561845,37,Medio
33,14,700.0233017300927,40,Alto
33,2,997.5727394644288,21,Bajo
60,10,330.6662633975699,46,Medio
53,5,518.946006130481,48,Medio
30,2,880.883897603296,38,Bajo
24,10,361.7145458767602,40,Medio
53,14,118.16894102494867,34,Bajo
64,12,949.446516251489,19,Alto
68,19,493.5563986463651,27,Medio
26,9,507.75587366425196,9,Medio
49,5,624.9881431581404,5,Medio
28,14,13.50125746619236,5,Bajo
25,17,931.8198638131606,25,Alto
50,17,367.8365739267963,26,Medio
40,6,402.9625437605051,19,Medio
42,14,182.36815505790264,30,Bajo
25,17,384.37009715953644,36,Medio
62,17,805.9040954682915,48,Alto
39,19,801.9917558299795,48,Alto
21,8,936.4388724864982,16,Medio
57,1,409.1971779539878,7,Bajo
20,7,711.6342887110985,18,Medio
46,19,512.1651796554816,56,Alto
58,1,805.9825616239397,21,Bajo
46,10,715.416589041667,31,Alto
51,6,374.2238960334129,1,Medio
51,5,343.30709591115556,3,Medio
45,9,259.9180383976879,31,Medio
30,4,580.7506325837514,25,Bajo
32,10,964.204423077921,53,Alto
40,0,208.06607024139032,8,Bajo
61,1,104.29993035528196,1,Bajo
43,0,128.20663565555049,7,Bajo
21,18,785.2676894876485,7,Medio
43,1,356.6037562417181,8,Bajo
57,19,232.12315941545592,19,Medio
26,3,359.31567718976504,17,Bajo
22,11,648.8775047012266,11,Medio
49,19,551.3192535800009,47,Alto
37,17,746.1535124560137,41,Alto
67,0,345.6834069969585,49,Bajo
28,0,457.50828773003855,11,Bajo
32,13,110.94868527329426,38,Bajo
49,3,82.32805957245364,41,Bajo
45,4,467.63269041565945,50,Bajo
39,10,308.5806413714643,52,Medio
58,12,616.6725664147696,2,Medio
34,15,52.5721437901262,4,Bajo
43,12,130.54871382356978,50,Bajo
61,1,866.5389029953312,28,Bajo
24,15,570.6485053039135,33,Alto
59,5,714.9339883543149,11,Medio
43,13,843.5523975202227,3,Medio
42,0,469.1959995205517,40,Bajo
27,16,763.4497801278013,5,Medio
62,10,529.3397232827891,52,Alto
36,18,230.52128257096683,21,Medio
28,2,344.27960711293014,22,Bajo
30,10,495.44693664510424,54,Medio
25,4,323.71669665054804,37,Bajo
57,16,342.1724144363994,11,Medio
21,6,344.0189029362787,44,Medio
64,9,131.61157906853316,22,Bajo
48,10,93.79618114012885,41,Bajo
45,2,56.03107929439129,53,Bajo
28,19,119.84669842399339,13,Bajo
60,9,350.2700212142618,54,Medio
18,9,597.9330877252265,52,Medio
66,13,196.26545793731486,3,Bajo
64,11,889.1287575426115,13,Alto
69,14,810.298606927055,28,Alto
55,9,525.321841681072,54,Medio
41,9,726.9677325052263,11,Medio
64,18,372.66523945177084,11,Medio
48,0,46.410014805759,21,Bajo
58,9,905.2895190572144,52,Medio
63,1,136.51555337524377,21,Bajo
67,16,948.457972915855,7,Medio
43,6,576.1637623834489,17,Medio
66,6,312.50743041121564,48,Medio
67,19,500.56937707872623,14,Alto
22,8,506.61351083386324,33,Medio
37,1,33.054208648156084,11,Bajo
69,13,361.90525336529726,13,Medio
58,16,742.4671415474883,1,Medio
28,0,514.9684970612009,34,Bajo
50,8,251.78781583948836,9,Medio
67,19,341.75876143657456,13,Medio
55,18,864.4238491847897,37,Alto
44,3,530.2941734487273,30,Bajo
51,7,533.0686013257236,41,Medio
32,12,961.8527844605,45,Alto
49,3,327.67258504627694,37,Bajo
38,8,484.7457138551661,47,Medio
63,8,813.5964617436256,7,Medio
22,17,761.3231263981594,14,Alto
23,11,273.1414277093858,48,Medio
55,9,159.58013712933197,6,Bajo
39,10,703.6975304254946,34,Alto
35,6,265.0796150391228,16,Medio
31,8,923.4490702389987,51,Medio
27,5,137.95521704933384,37,Bajo
63,18,325.1320481334288,36,Medio
30,15,64.23937445566463,46,Bajo
48,14,706.2722537947443,59,Alto
47,6,892.3500224262443,6,Medio
20,15,639.5157820576969,8,Medio
47,4,938.3754853563688,24,Bajo
23,15,137.21893871619756,3,Bajo
46,0,96.85658799007192,4,Bajo
25,18,840.028603855697,32,Alto
61,4,856.9560636326426,1,Bajo
62,6,832.7291318360568,34,Medio
60,18,800.9752535084082,45,Alto
61,4,368.60608029927363,9,Bajo
50,16,225.28746275547385,12,Medio
34,7,929.5159797978122,10,Medio
65,0,313.93018101985064,10,Bajo
28,1,404.4236053423919,50,Bajo
30,14,702.5633698571169,44,Alto
67,19,300.4225191940477,54,Medio
28,17,820.9389193453912,48,Alto
48,10,79.33427739546345,23,Bajo
45,9,793.2708407150452,6,Medio
61,3,605.8328093916261,24,Bajo
23,4,577.2637076724569,57,Bajo
58,3,463.79326874727406,24,Bajo
33,12,284.27514032058815,21,Medio
21,12,469.42958257692425,56,Medio
52,17,455.52822689850046,42,Medio
65,1,587.9166468952393,31,Bajo
43,15,288.75854299697494,47,Medio
29,0,86.81962615638753,58,Bajo
28,18,153.63855217274687,41,Bajo
54,8,702.1856571469572,30,Medio
42,2,32.26740633918509,56,Bajo
35,6,857.8786141989757,34,Medio
36,9,697.4533542051142,18,Medio
40,0,770.4056758946391,12,Bajo
55,9,837.6246046025401,35,Medio
35,8,131.48333949087936,7,Bajo
43,14,824.2265800603657,41,Alto
23,14,509.5960132824658,40,Alto
21,2,886.668600365665,25,Bajo
61,4,887.72073504974,6,Bajo
68,8,33.936263316628505,1,Bajo
46,8,389.03656332870355,46,Medio
51,6,531.1348079066206,16,Medio
34,11,681.576488885073,48,Alto
60,8,293.3243842172926,4,Medio
60,5,259.6208380580058,29,Medio
33,1,387.4530618981568,38,Bajo
19,8,505.92930483239553,47,Medio
51,16,951.6347690913592,28,Alto
25,0,764.4873820304631,22,Bajo
30,18,435.02795526832824,8,Medio
59,5,63.822516655781925,32,Bajo
25,4,176.83538622232177,33,Bajo
47,1,461.3651800762229,13,Bajo
49,8,815.6876410977172,27,Medio
53,13,386.8885803205705,18,Medio
64,3,543.1116842376091,18,Bajo
47,3,892.886837224251,13,Bajo
18,14,914.6582968323626,22,Alto
60,7,223.6172464782625,14,Medio
56,3,53.15897257466845,11,Bajo
34,15,312.3564256617998,39,Medio
37,3,698.8442916775224,50,Bajo
41,15,951.6010789665038,53,Alto
67,11,86.26167998427277,22,Bajo
39,15,38.1989724437788,36,Bajo
46,18,885.3057408558647,17,Alto
39,7,750.6638164121098,51,Medio
61,5,992.3260933640196,32,Medio
26,9,402.82495265099664,14,Medio
54,4,421.8903960854017,42,Bajo
27,17,180.5887189244751,57,Bajo
53,9,124.68868107136508,29,Bajo
54,9,582.9308304843356,6,Medio
45,6,370.6421512818842,50,Medio
45,17,89.51328346579261,57,Bajo
